id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,material,internal_tag,image_path,image_exists,phash
17240,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,U.S. Polo Assn. Men Stripes Black  Polo Tshirt,Cotton,CLTH-017240,dataset\images\17240.jpg,True,e4c796c669399193
47530,Women,Footwear,Shoes,Flats,Copper,Winter,2012.0,Casual,Portia Women Copper-Toned & Brown Sandals,Mixed,CLTH-047530,dataset\images\47530.jpg,True,bb93c46c38c3cd1c
6617,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Spykar Men Black and white Check Shirt,Cotton,CLTH-006617,dataset\images\6617.jpg,True,b993b1936ab869c4
12732,Unisex,Accessories,Bags,Backpacks,Black,Fall,2011.0,Sports,Nike Unisex Swoosh Black Backpack,Canvas,CLTH-012732,dataset\images\12732.jpg,True,e996964b8f69c834
3365,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Men's Brain Black T-shirt,Cotton,CLTH-003365,dataset\images\3365.jpg,True,b9c6c633996c61c3
42042,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men Air Relentless 2 MSL White Sports Shoes,Synthetic,CLTH-042042,dataset\images\42042.jpg,True,be95c1681ea76319
23849,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,ADIDAS Men Black Anzo Breeze Casual Shoes,Mixed,CLTH-023849,dataset\images\23849.jpg,True,bf97c0683c95634a
43190,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fastrack Women White Dial Watch,Metal,CLTH-043190,dataset\images\43190.jpg,True,b4c7e31ccf94981a
48578,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2012.0,Casual,Revv Men Steel Bracelet,Mixed,CLTH-048578,dataset\images\48578.jpg,True,eb86d0790ea47993
30462,Women,Apparel,Innerwear,Bra,Black,Summer,2014.0,Casual,Lovable Women All Day Long Black Bra,Mixed,CLTH-030462,dataset\images\30462.jpg,True,9ac4e13a9661799e
18208,Men,Accessories,Headwear,Caps,White,Fall,2011.0,Casual,Manchester United Men Solid White Cap,Mixed,CLTH-018208,dataset\images\18208.jpg,True,bab0c54f30b74b98
54127,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Heels,Mixed,CLTH-054127,dataset\images\54127.jpg,True,bc1cc7e3e0984b33
10065,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Puma Men ducati logo tee Yellow Tshirts,Cotton,CLTH-010065,dataset\images\10065.jpg,True,b7c332cb30cbb08d
24250,Men,Footwear,Shoes,Casual Shoes,White,Fall,2012.0,Casual,Numero Uno Men White Casual Shoes,Mixed,CLTH-024250,dataset\images\24250.jpg,True,bf9ec06033956c1e
32335,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Q&Q Men Silver-Toned Dial Analogue Watch Q252J404Y,Metal,CLTH-032335,dataset\images\32335.jpg,True,bc3cd0c3cb843d1b
25382,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016.0,Casual,Levis Men White Innerwear Vest,Mixed,CLTH-025382,dataset\images\25382.jpg,True,b59263cf2c1c39c3
56670,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Maxima Men Black Dial Watch,Metal,CLTH-056670,dataset\images\56670.jpg,True,f83487cb70f02d65
5092,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Wrangler Men's Minstrel Shoulder Loop Purple T-shirt,Cotton,CLTH-005092,dataset\images\5092.jpg,True,ea96e617687887c8
10859,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men Furious Rides Navy Blue T-Shirts,Cotton,CLTH-010859,dataset\images\10859.jpg,True,e1c696c65a699587
59638,Women,Apparel,Saree,Sarees,Green,Fall,2012.0,Ethnic,FNF Green Wedding Collection Sari,Mixed,CLTH-059638,dataset\images\59638.jpg,True,b1c79a999b31cc64
15517,Men,Footwear,Shoes,Casual Shoes,Red,Fall,2011.0,Casual,Rockport Men LLandro Red Casual Shoes,Mixed,CLTH-015517,dataset\images\15517.jpg,True,bb37c4c8683d9362
4140,Women,Footwear,Shoes,Casual Shoes,Green,Winter,2015.0,Casual,Skechers Women Green Shoe,Mixed,CLTH-004140,dataset\images\4140.jpg,True,bf93c16d1e94611a
36795,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Maxima Men Ssteele Silver Dial Watch,Metal,CLTH-036795,dataset\images\36795.jpg,True,b0c3324d9e32cf9a
40527,Men,Accessories,Watches,Watches,Gold,Winter,2016.0,Casual,Titan Men Gold Dial Watch,Metal,CLTH-040527,dataset\images\40527.jpg,True,e032cfcd98969c9a
10257,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,John Miller Men Solid Type Black Trousers,Denim,CLTH-010257,dataset\images\10257.jpg,True,b836c6989bd986c9
24062,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Locomotive Men Navy Blue Printed T-shirt,Cotton,CLTH-024062,dataset\images\24062.jpg,True,b4c3b6c71839b4c3
45869,Men,Accessories,Watches,Watches,Brown,Winter,2016.0,Casual,Maxima Men Brown Dial Watch,Metal,CLTH-045869,dataset\images\45869.jpg,True,fac0858f859f8f24
11385,Women,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,United Colors Of Benetton Women Light Winter Black Sweatshirts,Polyester,CLTH-011385,dataset\images\11385.jpg,True,b592c34f1d641cc7
53130,Women,Footwear,Shoes,Flats,Brown,Winter,2015.0,Casual,Catwalk Women Brown Sandals,Mixed,CLTH-053130,dataset\images\53130.jpg,True,b193ce6c32c3c93c
44187,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017.0,Casual,Nike Fragrances Women 5th Element Perfume 150 ml,Mixed,CLTH-044187,dataset\images\44187.jpg,True,f3cecc9999318866
21510,Women,Accessories,Bags,Handbags,White,Winter,2015.0,Casual,Kiara Women Graphiti White Handbag,Leather,CLTH-021510,dataset\images\21510.jpg,True,ee95916ac2e516ca
51667,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Louis Philippe Men Grey Sunglasses,Plastic,CLTH-051667,dataset\images\51667.jpg,True,e69899666a99b46c
22395,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Mark Taylor Men Striped Blue Shirt,Cotton,CLTH-022395,dataset\images\22395.jpg,True,b193319a396d8f61
35322,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings,Mixed,CLTH-035322,dataset\images\35322.jpg,True,e4999b64319bcccc
6425,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Lotto Unisex Canvas Black Check Shoe,Mixed,CLTH-006425,dataset\images\6425.jpg,True,bb9dc0603f9dc870
18806,Men,Accessories,Belts,Belts,Tan,Summer,2011.0,Casual,Peter England Men Casual Tan Belt,Leather,CLTH-018806,dataset\images\18806.jpg,True,bbc4c43b6f84b0ca
23247,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Arrow Men Formal Black Shoe,Mixed,CLTH-023247,dataset\images\23247.jpg,True,be97c14834975a78
17072,Women,Accessories,Belts,Belts,Grey,Winter,2015.0,Casual,Lino Perros Women Weaved  Grey Belt,Leather,CLTH-017072,dataset\images\17072.jpg,True,bbccc4332f84b0cb
31782,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Lee Women Paula Blue Top,Cotton,CLTH-031782,dataset\images\31782.jpg,True,b4c6669e389b32c9
42270,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Vans Unisex Black & Grey Classic Shoes,Mixed,CLTH-042270,dataset\images\42270.jpg,True,bf1ec0603b1fcce0
12500,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Short Black Shirts,Cotton,CLTH-012500,dataset\images\12500.jpg,True,bcc3c63b6b312c92
26735,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017.0,Casual,Reebok Men Pack of 2 Pirates of the Caribbean Deos,Mixed,CLTH-026735,dataset\images\26735.jpg,True,fb3a94c196966349
30650,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men Printed Black T-shirt,Cotton,CLTH-030650,dataset\images\30650.jpg,True,bc4b93b4c64e0b39
56026,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Colorbar Soft Touch Mousse Lipstick 025,Mixed,CLTH-056026,dataset\images\56026.jpg,True,f24acc3ca5a5374a
21948,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Casual Brown Handbag,Leather,CLTH-021948,dataset\images\21948.jpg,True,f894d26f855c9cc4
32563,Women,Apparel,Bottomwear,Trousers,Blue,Summer,2012.0,Casual,ONLY Women directoire blue Trousers,Denim,CLTH-032563,dataset\images\32563.jpg,True,e369999a999a9c89
58980,Women,Personal Care,Fragrance,Deodorant,Pink,Spring,2017.0,Casual,Colour me Women Flowers Deo,Mixed,CLTH-058980,dataset\images\58980.jpg,True,e6cc99999923338e
40143,Girls,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Gini and Jony Girls Pretty Blossom Blue Top,Cotton,CLTH-040143,dataset\images\40143.jpg,True,a4cf9b30cfce3091
10633,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Carlton London Men Formal Brown Formal Shoes,Mixed,CLTH-010633,dataset\images\10633.jpg,True,bb95c06a3f95c864
24406,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Vishudh Women Red Printed Kurta,Cotton,CLTH-024406,dataset\images\24406.jpg,True,b192c396c99e69c6
4716,Unisex,Accessories,Watches,Watches,Black,Winter,2016.0,Sports,ADIDAS Unisex Response ST Analogue Black Watch,Metal,CLTH-004716,dataset\images\4716.jpg,True,bed9b425d290cb1a
21174,Women,Apparel,Topwear,Tops,Beige,Fall,2011.0,Casual,s.Oliver Women Stripes Beige Top,Cotton,CLTH-021174,dataset\images\21174.jpg,True,e76764969e98980d
15341,Women,Apparel,Bottomwear,Shorts,Pink,Fall,2011.0,Sports,Nike Women Solid Pink Shorts,Polyester,CLTH-015341,dataset\images\15341.jpg,True,b8c3866e6b343dc2
52486,Women,Apparel,Innerwear,Camisoles,Maroon,Winter,2015.0,Casual,Red Rose Maroon Camisole,Mixed,CLTH-052486,dataset\images\52486.jpg,True,b0b6e34f9e60849e
53554,Men,Apparel,Innerwear,Boxers,Multi,Summer,2016.0,Casual,Probase Multicoloured Printed Boxers,Mixed,CLTH-053554,dataset\images\53554.jpg,True,bf83e92fb482d0b0
14293,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Classic Polo Men Stripes Blue Tshirts,Cotton,CLTH-014293,dataset\images\14293.jpg,True,e0c696c65969259f
47366,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Baggit Women Blue Bag,Leather,CLTH-047366,dataset\images\47366.jpg,True,e9c39e6cc31a9a91
6041,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,UCB Men's Polo Neck With Lion Logo Navy Blue T-shirt,Cotton,CLTH-006041,dataset\images\6041.jpg,True,e5c6c6670e3c9991
23623,Girls,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Doodle Kids Girls Pink I love Shopping Top,Cotton,CLTH-023623,dataset\images\23623.jpg,True,e4499b9693396ccc
17416,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Lotto Men Atlantica Black Sports Shoe,Synthetic,CLTH-017416,dataset\images\17416.jpg,True,ee3691c86cb4325b
9835,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Little Miss Women Printed Grey T-shirt,Cotton,CLTH-009835,dataset\images\9835.jpg,True,b0c39393cb2d2dc6
29319,Unisex,Accessories,Bags,Backpacks,Red,Summer,2012.0,Casual,ADIDAS Unisex Chicago Bulls Red Backpack,Canvas,CLTH-029319,dataset\images\29319.jpg,True,e5c3933e9e686921
7193,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Jealous 21 Women Black Jegging,Denim,CLTH-007193,dataset\images\7193.jpg,True,f13692c9ccc9c98e
12958,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,ADIDAS Men Sports Black Sports Shoes,Synthetic,CLTH-012958,dataset\images\12958.jpg,True,bf1fc0c86e95321a
27283,Women,Apparel,Topwear,Kurtas,Magenta,Fall,2011.0,Ethnic,Mother Earth Women Magenta Kurta,Cotton,CLTH-027283,dataset\images\27283.jpg,True,e4c796c71ac99899
30234,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Numero Uno Men Black Flip Flops,Rubber,CLTH-030234,dataset\images\30234.jpg,True,ee95c16a3e97c218
9009,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Snake Print Bag Brown Handbags,Leather,CLTH-009009,dataset\images\9009.jpg,True,fa988562668c5bba
3533,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Myntra Men's If You Don't Like Navy Blue T-shirt,Cotton,CLTH-003533,dataset\images\3533.jpg,True,acc7c6c30d6c3c93
42614,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,2016.0,Casual,Estelle Women Earrings & Pendant Set,Mixed,CLTH-042614,dataset\images\42614.jpg,True,e0486b999d959d36
12164,Women,Apparel,Topwear,Dupatta,Orange,Fall,2011.0,Ethnic,Aurelia Women Voile Orange Dupatta,Mixed,CLTH-012164,dataset\images\12164.jpg,True,e43633ce92c993c9
26351,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,DKNY Women White Dial Watch NY8472,Metal,CLTH-026351,dataset\images\26351.jpg,True,bf33d06c4b9e8cc0
17624,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011.0,Sports,ADIDAS Men Solid Navy Blue Track Pant,Polyester,CLTH-017624,dataset\images\17624.jpg,True,bc36cbcdc2698329
47154,Girls,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Casual,Gini and Jony Girls Black Capris,Mixed,CLTH-047154,dataset\images\47154.jpg,True,ec3393cc6b332c32
35574,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2013.0,Casual,Gliders Men Esquire Red Flip Flops,Rubber,CLTH-035574,dataset\images\35574.jpg,True,ee95d16a3c95c238
46086,Women,Footwear,Shoes,Sports Shoes,Lavender,Summer,2012.0,Sports,ADIDAS Women Lavender Hagkok Sports Shoes,Synthetic,CLTH-046086,dataset\images\46086.jpg,True,be94c16b3e944a4b
51031,Women,Apparel,Innerwear,Bra,White,Summer,2017.0,Casual,Enamor White Bra,Mixed,CLTH-051031,dataset\images\51031.jpg,True,bcb0e1c607e399c5
13284,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Casual,Gini and Jony Kids Boys Solid Black Shorts,Polyester,CLTH-013284,dataset\images\13284.jpg,True,e5c69a39398660e7
54543,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012.0,Casual,F Sports Men White Outlander Sports Shoes,Synthetic,CLTH-054543,dataset\images\54543.jpg,True,bf37c0c88cb63319
55491,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,2017.0,Casual,Revlon Gold Dust Poussiere Doree Colorburst Lip Gloss 024,Mixed,CLTH-055491,dataset\images\55491.jpg,True,f363cccc8c8c36b4
26163,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,John Miller Men Dark Grey Trousers,Denim,CLTH-026163,dataset\images\26163.jpg,True,e9661e599b619269
3701,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Tantra Women Flower Heart Black Long T-shirt,Cotton,CLTH-003701,dataset\images\3701.jpg,True,b4cec3e3932d29c1
29917,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Police Men White Dial Watch PL12698JS,Metal,CLTH-029917,dataset\images\29917.jpg,True,b2b1c44f43cd9d32
42426,Women,Apparel,Topwear,Kurtas,Sea Green,Summer,2012.0,Ethnic,Aurelia Women Sea Green Kurta,Cotton,CLTH-042426,dataset\images\42426.jpg,True,b193b38e66cc2c99
32751,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,FILA Men Liga II Black Shoes,Mixed,CLTH-032751,dataset\images\32751.jpg,True,bf9cc060371fcae0
56214,Women,Accessories,Jewellery,Earrings,Gold,Winter,2016.0,Casual,Estelle Women Gold Earrings,Mixed,CLTH-056214,dataset\images\56214.jpg,True,bc93c76c3893c638
10401,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Jealous 21 Women Uaine Purple Tops,Cotton,CLTH-010401,dataset\images\10401.jpg,True,b49231d3c3cb8dc3
40371,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Tokyo Talkies Women Navy Slim Fit Jeans,Denim,CLTH-040371,dataset\images\40371.jpg,True,b32c8d33cc938ccd
21346,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016.0,Casual,Pal Zileri Men Casual Gold Frame Sunglasses,Plastic,CLTH-021346,dataset\images\21346.jpg,True,e29c9d626a9c336a
45603,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Arrow Men Black Formal Shoes,Mixed,CLTH-045603,dataset\images\45603.jpg,True,bf97c06036974b68
4524,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Puma Men's YugoRun Black White Shoe,Synthetic,CLTH-004524,dataset\images\4524.jpg,True,bf16c0683cb63359
37223,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,United Colors of Benetton Women Blue Top,Cotton,CLTH-037223,dataset\images\37223.jpg,True,e59292cecd3861ce
53766,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Puma Men White and Navy Blue T-shirt,Cotton,CLTH-053766,dataset\images\53766.jpg,True,f193b398690ccdc6
25520,Girls,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Doodle Kids Girls City Chic White Top,Cotton,CLTH-025520,dataset\images\25520.jpg,True,ec65c39a32666c99
32597,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,ONLY Women Black Top,Cotton,CLTH-032597,dataset\images\32597.jpg,True,e4c7963463399999
58974,Men,Personal Care,Fragrance,Deodorant,Gold,Spring,2017.0,Casual,Colour me Men Gold Deo,Mixed,CLTH-058974,dataset\images\58974.jpg,True,b366cc98d9993166
33445,Women,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Baggit Women Lamboo Mayur Black Wallet,Mixed,CLTH-033445,dataset\images\33445.jpg,True,bfc0943bc4976b84
57100,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Elle Women Dark Pink Top,Cotton,CLTH-057100,dataset\images\57100.jpg,True,e4c7c6669869989b
36137,Women,Footwear,Shoes,Sports Shoes,Pink,Summer,2012.0,Sports,Nike Women Free Run Pink Sports Shoes,Synthetic,CLTH-036137,dataset\images\36137.jpg,True,bc92c36f3e90c949
41859,Men,Footwear,Sandal,Sandals,Black,Summer,2016.0,Casual,Estd. 1977 Men Black Sandals,Leather,CLTH-041859,dataset\images\41859.jpg,True,bf94c0683797c86c
21180,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,ADIDAS Men Adi Cells Black Flip Flops,Rubber,CLTH-021180,dataset\images\21180.jpg,True,ae95c0623f9dca70
39943,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2013.0,Casual,GAS Men Brown Count Casual Shoes,Mixed,CLTH-039943,dataset\images\39943.jpg,True,bf97c06034976b49
52472,Women,Apparel,Loungewear and Nightwear,Bath Robe,Pink,Winter,2015.0,Casual,Red Rose Women White & Pink Polka Dot Print Bath Robe,Mixed,CLTH-052472,dataset\images\52472.jpg,True,b366c39bce998988
58148,Unisex,Accessories,Headwear,Caps,White,Fall,2012.0,Casual,Puma Unisex White Cap,Mixed,CLTH-058148,dataset\images\58148.jpg,True,eba1945a69a51a9e
20052,Women,Accessories,Mufflers,Mufflers,Yellow,Fall,2011.0,Casual,United Colors Of Benetton Women Yellow Muffler,Mixed,CLTH-020052,dataset\images\20052.jpg,True,b0e39e1dc39c4ce1
5630,Women,Footwear,Flip Flops,Flip Flops,Blue,Summer,2011.0,Casual,ADIDAS Women's Adi Groove Blue Flip Flop,Rubber,CLTH-005630,dataset\images\5630.jpg,True,ee94c16b3e956132
44517,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2013.0,Casual,Coolers Men Brown Pokar Flip Flops,Rubber,CLTH-044517,dataset\images\44517.jpg,True,a695c96a3697c83c
47392,Women,Accessories,Bags,Handbags,Beige,Fall,2012.0,Casual,Baggit Women Beige Bag,Leather,CLTH-047392,dataset\images\47392.jpg,True,ed92c26db0439e9c
50325,Women,Apparel,Topwear,Kurtas,Navy Blue,Summer,2012.0,Ethnic,Aurelia Women Navy Blue Kurta,Cotton,CLTH-050325,dataset\images\50325.jpg,True,b0cbc3c6c62cc73c
8913,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Men Cabana Racer Sketch White Sports Shoes,Synthetic,CLTH-008913,dataset\images\8913.jpg,True,be9ec1603c95335a
16530,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Locomotive Men Check Red Shirt,Cotton,CLTH-016530,dataset\images\16530.jpg,True,b4c6a6cb3c39e621
22705,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Nike Men White Capri II Casual Shoe,Mixed,CLTH-022705,dataset\images\22705.jpg,True,bb37c1483c946373
7167,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers Men Scul Purple White Shirt,Cotton,CLTH-007167,dataset\images\7167.jpg,True,e4c6b6c2794935c3
46240,Women,Apparel,Topwear,Tunics,White,Summer,2012.0,Casual,Fusion Beats Women White Printed Tunic,Mixed,CLTH-046240,dataset\images\46240.jpg,True,b4c7738fc218c935
27277,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Mother Earth Women Blue Kurta,Cotton,CLTH-027277,dataset\images\27277.jpg,True,b4c793cfd30c384c
13042,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Casual,Inc 5 Women Brown Heels,Mixed,CLTH-013042,dataset\images\13042.jpg,True,af9cd0633c9c4a4b
6889,Women,Apparel,Topwear,Jackets,Cream,Summer,2011.0,Casual,Forever New Women Stone Cream Jacket,Polyester,CLTH-006889,dataset\images\6889.jpg,True,b132319361cecfcc
31312,Women,Apparel,Topwear,Kurtas,Peach,Summer,2012.0,Ethnic,W Women Peach Kurta,Cotton,CLTH-031312,dataset\images\31312.jpg,True,b0c3b3ce86cc398d
12190,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Basics Men Blue Slim Fit Checked Shirt,Cotton,CLTH-012190,dataset\images\12190.jpg,True,e093b79a3949cc65
55657,Women,Footwear,Shoes,Heels,Gold,Winter,2015.0,Casual,Catwalk Women Golden Wedges,Mixed,CLTH-055657,dataset\images\55657.jpg,True,bc9ec361349e6b30
19578,Women,Apparel,Topwear,Tops,Purple,Summer,2011.0,Casual,United Colors of Benetton Women Solid Purple Top,Cotton,CLTH-019578,dataset\images\19578.jpg,True,b093cb63966d8cc3
27879,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Scullers For Her Women Blue Top,Cotton,CLTH-027879,dataset\images\27879.jpg,True,b4c6c6cb1a19939b
34452,Women,Footwear,Shoes,Flats,Copper,Winter,2012.0,Casual,Rocia Women Copper Sandals,Mixed,CLTH-034452,dataset\images\34452.jpg,True,bc94c3633c9c4e33
6287,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Classic Polo Men's Swiss Yellow T-shirt,Cotton,CLTH-006287,dataset\images\6287.jpg,True,b7c3b20b723cc296
7355,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Tantra Men's Black Sabbath Navy T-shirt,Cotton,CLTH-007355,dataset\images\7355.jpg,True,b593d3338d2c60f2
46072,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,Lino Perros Men Black Leather Belt,Leather,CLTH-046072,dataset\images\46072.jpg,True,ae91d16c3e91e4ca
22537,Men,Footwear,Sandal,Sandals,Tan,Summer,2013.0,Casual,Gas Men Eldorado Tan Casual  Sandals,Leather,CLTH-022537,dataset\images\22537.jpg,True,ba90c56b3e966278
28831,Women,Apparel,Innerwear,Briefs,Brown,Summer,2017.0,Casual,Enamor Women Pack of 3 Mid-Rise Bikini Brief,Mixed,CLTH-028831,dataset\images\28831.jpg,True,ee9980e47b0ea5d8
43500,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,French Connection Men White T-shirt,Cotton,CLTH-043500,dataset\images\43500.jpg,True,e6c634cf71d99818
2627,Women,Footwear,Shoes,Flats,Silver,Fall,2010.0,Casual,Carlton London Women Wedge Silver Sandal,Mixed,CLTH-002627,dataset\images\2627.jpg,True,cf95c0629fcb609c
